type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
全栈工程师,模型算法工程师,杭州·西湖区·文二路,25-40K,1-3年本科,超块,移动互联网不需要融资100-499人,业务导向 语音/图像识别 TensorFlow/PyTorch 机器学习算法/工程化经验, 马先生,定期体检，员工旅游，全勤奖，带薪年假，年终奖，股票期权，五险一金，节日福利，零食下午茶
全栈工程师,系统运维工程师,昆明·呈贡区·雨花,10-15K·15薪,1-3年本科,云南白药,医疗健康不需要融资10000人以上,运维开发经验 OA运维 软件运维, 刘女士,定期体检，住房补贴，节日福利，五险一金
全栈工程师,Python资深开发工程师,上海·杨浦区·五角场,28-40K·14薪,1-3年本科,脉策科技,互联网B轮100-499人,后端 数据开发 Python Flask 计算机相关专业 服务端开发经验 全栈开发经验 PostgreSQL, 袁先生,人才引进落户，节日福利，五险一金，补充医疗保险，带薪年假，员工旅游，年终奖，定期体检
全栈工程师,持续集成工程师,上海·杨浦区·五角场,30-45K·15薪,1-3年本科,bilibili,互联网已上市10000人以上,Golang 计算机相关专业 运维开发经验, 马先生,交通补助，零食下午茶，五险一金，股票期权，年终奖，通讯补贴，全勤奖，餐补，带薪年假，员工旅游，补充医疗保险，包吃，定期体检，节日福利
全栈工程师,前端开发工程师,杭州·钱塘区·下沙,10-15K,1-3年本科,航汇,智能硬件不需要融资0-20人,HTML CSS HTML5 CSS3 移动端 React, 倪先生,股票期权，员工旅游，年终奖
全栈工程师,前端开发工程师,杭州·西湖区·西溪,18-35K,1-3年本科,有赞,互联网已上市1000-9999人,node.js vue.js react, 胡先生,年终奖，零食下午茶，五险一金，股票期权，节日福利，免费班车，通讯补贴，带薪年假，交通补助，员工旅游，定期体检
全栈工程师,Autosar开发工程师,广州·天河区·车陂,20-40K·14薪,1-3年本科,蓝马舱行智能科技,智能硬件未融资100-499人,C C++ 嵌入式软件经验 架构设计经验 Linux开发/部署经验 Autosar MCAL MCU, 刘女士,带薪年假，生日福利，节日福利，夜班补助，零食下午茶，餐补，全勤奖，定期体检，团建聚餐，股票期权，法定节假日三薪，有无线网，加班补助，员工旅游，免费工装，年终奖，工龄奖，绩效奖金，五险一金
全栈工程师,软件开发工程师,北京·海淀区·西北旺,25-50K,1-3年本科,华为,计算机软件不需要融资10000人以上,C Go C++ Linux 软件工程师 计算机软件 后端开发 网络协议, 付先生,员工旅游，节日福利，五险一金，补充医疗保险，加班补助，定期体检，餐补，股票期权，零食下午茶，年终奖
全栈工程师,游戏开发工程师,沈阳·沈河区·五里河,6-11K,1-3年本科,众鼎科技,游戏未融资100-499人,Cocos Creator, 张女士,全勤奖，零食下午茶，员工旅游，绩效奖金，团建聚餐，工龄奖，五险一金，年终奖，底薪加提成，定期体检，带薪年假，加班补助
全栈工程师,高级后端开发工程师,深圳·福田区·梅林,15-25K·15薪,1-3年本科,图灵全息,计算机软件天使轮0-20人,Java C/C++ Python 计算机相关专业 后端开发经验 全栈项目经验, 陈先生,团建聚餐，生日福利，股票期权，带薪年假，员工旅游，有无线网，绩效奖金，年终奖，底薪加提成，节日福利，五险一金，零食下午茶，保底工资
