type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
前端,前端,金华·婺城区·西关,6-8K,5-10年大专,浙江微政科技有限公司,计算机软件20-99人,前端开发 Web端 小程序 Android, 叶先生,五险一金，年终奖，定期体检，加班补助
前端,前端,惠州·惠城区·河南岸,8-13K,5-10年大专,惠州玖点供应链信...,互联网0-20人,HTML5 React Vue 计算机/软件工程相关专业 前端开发经验, 李女士, 
前端,前端,深圳·南山区·西丽,10-15K,5-10年大专,谊海科技,移动互联网未融资100-499人,前端开发 HTML CSS JavaScript Web端 移动端, 张先生,五险一金，带薪年假，节日福利
前端,web前端,常州·新北区·三井,6-8K,5-10年大专,上觉品牌文化,广告营销不需要融资20-99人,前端开发 HTML CSS JavaScript, 刘先生,五险一金，通讯补贴，交通补助，年终奖，带薪年假，免费班车，节日福利
前端,web前端,杭州·余杭区·仓前,15-30K·13薪,5-10年大专,阿里巴巴集团,互联网已上市10000人以上,前端开发 WEB开发 React Vue Web端 小程序 PC端, 杜女士,交通补助，免费班车，节日福利，股票期权，员工旅游，零食下午茶，餐补，五险一金，年终奖，补充医疗保险
前端,前端开发,株洲·芦淞区·中心广场,5-10K,5-10年大专,兑鑫信息科技,移动互联网未融资20-99人,电信业务, 谭先生,全勤奖，年终奖，节日福利
前端,web前端,北京·东城区·工体,8-15K,5-10年大专,中青文传媒,社交网络与媒体不需要融资20-99人,CSS3 HTML, 杨女士,全勤奖，交通补助，餐补，五险一金
前端,web前端,无锡·滨湖区·雪浪,8-12K,5-10年大专,清溪谷,游戏A轮20-99人,Zepto css javascript, 王先生,带薪年假，餐补，零食下午茶，五险一金，股票期权，全勤奖，员工旅游
前端,前端开发,临沂·兰山区·涑河街,5-8K,5-10年大专,速恒软件,计算机软件未融资0-20人,前端开发 CSS JavaScript HTML5 Vue Bootstrap 小程序 JQuery 前端开发经验 CSS3, 唐先生,全勤奖，生日福利，员工旅游，节日福利，底薪加提成，工龄奖，带薪年假，绩效奖金，零食下午茶，年终奖，保底工资，商业保险
前端,web前端,聊城·东昌府区·开发区,3-6K,5-10年大专,聊城印象,互联网20-99人,前端开发 web前端, 孟先生, 
前端,web前端,呼伦贝尔,5-8K,5-10年大专,呼伦贝尔中科信息...,计算机软件0-20人,JavaScript HTML5 Vue 前端开发经验, 张先生, 
前端,前端开发,泰安·岱岳区·岱岳区政府,5-10K,5-10年大专,山东友瑞,计算机软件未融资0-20人,JavaScript CSS Vue, 石先生,节日福利，全勤奖，年终奖
前端,前端开发,西安·雁塔区·紫薇田园都市,15-20K,5-10年大专,云基智慧,交通/运输不需要融资1000-9999人,前端开发 React Web端 Ant design, 夏先生,带薪年假，餐补，定期体检，加班补助，年终奖，五险一金，补充医疗保险
前端,前端开发,成都·郫都区·高新西,12-24K·15薪,5-10年大专,华为成都,计算机软件不需要融资10000人以上,JavaScript HTML5, 杨先生,员工旅游，五险一金，零食下午茶，免费班车，年终奖，股票期权，夜班补助，交通补助，绩效奖金，补充医疗保险，加班补助，定期体检，带薪年假，节日福利
前端,web前端,太原·小店区·坞城路,4-6K,5-10年大专,天诚智联,计算机软件未融资20-99人,HTML Vue JavaScript HTML5 CSS3, 郭先生,五险一金，加班补助
前端,web前端,杭州·余杭区·未来科技城,15-30K,5-10年大专,有谱么,音乐/视频/阅读天使轮0-20人,前端开发 Node.js MongoDB, 余女士,节日福利，五险一金，员工旅游，股票期权，零食下午茶，年终奖，定期体检，带薪年假
前端,web前端,杭州·西湖区·西溪,15-30K,5-10年大专,口碑,O2O不需要融资10000人以上,前端开发 Node.js JavaScript HTML CSS Java Vue React, 代先生,补充医疗保险，年终奖，交通补助，五险一金，股票期权，员工旅游，13薪，通讯补贴，餐补，定期体检，节日福利，免费班车，带薪年假
前端,web前端,襄阳·樊城区·火车站,5-9K,5-10年大专,利捷畅,计算机软件0-20人,前端开发 CSS JavaScript HTML AJAX JQuery Vue.js, 张先生, 
前端,web前端,衡阳·蒸湘区·钢管厂,6-10K,1-3年学历不限,卓尊科技,互联网0-20人,JavaScript CSS HTML Web端, 肖先生, 
前端,web前端,盐城,7-10K,1-3年学历不限,工威服饰,原材料及加工/模具20-99人,前端开发经验 技术博客/开源项目有所贡献 架构师经验, 朱先生, 
前端,前端兼职,成都·双流区·华阳,120-150元/时,1-3年学历不限,星辰云贝,计算机软件0-20人,CSS Vue 前端开发经验 接受居家办公, 蒋先生, 
前端,vue前端,保定·竞秀区·电谷,4-5K,1-3年学历不限,比特,计算机软件20-99人,Vue 前端开发, 阎女士, 
前端,前端开发,保山·隆阳区·建设路,3-6K,1-3年学历不限,铭远信息,互联网未融资20-99人,Vue 移动端 PC端, 徐先生,五险一金，补充医疗保险，通讯补贴，节日福利
