type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
网络安全,安全运维工程师,烟台,7-10K·13薪,1-3年本科,申美信息,企业服务未融资100-499人,CISSP/CISP CISA ITIL H3C、绿盟、安恒 WAF ASM, 甄先生,意外险，底薪加提成，员工旅游，带薪年假，餐补，节假日加班费，法定节假日三薪，加班补助，零食下午茶，五险一金，工龄奖，股票期权，全勤奖，企业年金，夜班补助，绩效奖金，年终奖，定期体检，团建聚餐，节日福利
网络安全,信息安全实习生,西安·雁塔区·高新软件园,150-200元/天,1-3年本科,绿盟科技,信息安全已上市1000-9999人,计算机/信息安全相关专业 英语, 李女士,通讯补贴，年终奖，加班补助，餐补，员工旅游，股票期权，节日福利，五险一金，定期体检，带薪年假，补充医疗保险，年假递增
网络安全,信息安全项目经理,北京·海淀区·莲花池东路,14-25K·13薪,1-3年本科,汇智宏远,信息安全未融资20-99人,安全体系架构和研发 安全运维和保障 Python Java PHP 安全运维经验 数据安全管理经验 攻防对抗经验 CISSP/CISP CISA, 张女士,带薪年假，员工旅游，五险一金
网络安全,安全运维岗(J43036),北京·大兴区·亦庄,15-25K·15薪,1-3年本科,BOE,计算机软件已上市10000人以上,安全运维和保障 渗透测试经验, 官女士,五险一金，加班补助，全勤奖，年终奖，带薪年假，餐补，包吃，节日福利
网络安全,高级信息安全工程师,南京·雨花台区·安德门,20-35K·14薪,1-3年本科,SHEIN,电子商务D轮及以上10000人以上,计算机/信息安全相关专业 数据安全管理经验 熟悉ISO27001标准 CISA, 王先生,加班补助，补充医疗保险，带薪年假，五险一金，年终奖，定期体检，节日福利，零食下午茶
网络安全,信息安全服务工程师,广州·天河区·小新塘,2-5K,1-3年本科,凌安科技,信息安全0-20人,信息安全认证 渗透测试 安全设备 Linux Windows CCNP证书 信息安全 漏洞挖掘, 谢先生, 
网络安全,主任信息安全工程师,深圳·坪山区·坪山,50-80K,1-3年本科,比亚迪汽车工业,汽车研发/制造已上市10000人以上,信息安全 数据安全 漏洞挖掘 渗透测试 Linux Unix, 李先生,带薪年假，住房补贴，餐补，五险一金，通讯补贴，周末双休
网络安全,信息安全合规工程师,上海,25-30K,1-3年本科,圆通速递,快递已上市10000人以上,数据安全管理经验 熟悉ISO27001标准 IT审计经验, 王女士,包吃住，带薪年假，五险一金，通讯补贴，节日福利，员工旅游，加班补助，股票期权
网络安全,信息安全管理岗,北京·丰台区·科技园区,20-40K·15薪,1-3年本科,光大云缴费,投资/融资不需要融资100-499人,安全体系架构和研发 安全运维和保障 安全运维经验 数据安全管理经验 渗透测试经验, 刘先生,有无线网，补充医疗保险，免费工装，员工旅游，五险一金，节日福利，带薪年假，餐补，意外险，企业年金，年终奖，定期体检
网络安全,初级数据数据安全工程师,福州·晋安区·福兴投资区,6-8K·13薪,1-3年本科,中信网安,信息安全A轮100-499人,安全运维经验 数据安全管理经验, 刘女士,零食下午茶，生日福利，工龄奖，餐补，意外险，五险一金，节日福利，高温补贴，带薪年假，通讯补贴，年终奖，定期体检，股票期权，交通补助
